"country_name","cowcode","year","v2x_polyarchy","v2elparlel","v2lgbicam","v2jureview","v2csstruc_0","v2csstruc_1","v2csstruc_2","v2csstruc_3","v2x_feduni","v2x_divparctrl","e_v2xlg_legcon_5c","v2xcl_rol","lvaw_garriga","gdp_constant_2015_us","gdp_per_capita_constant_2015_us","gini_index","multidimensional_poverty_headcount_ratio_percent_of_total_population","population_total","poverty_gap_at_2_15_a_day_2017_ppp_percent","hp_democracy","lp_democracy"
"Senegal",433,2017,0.715,2,1,1.152,0,0.111,0.889,0,0.266,1.546,0.75,0.865,NA,20304894402.6232,1316.84468769724,NA,NA,15419354,NA,0,0
"Senegal",433,2018,0.702,NA,1,1.152,0,0.111,0.889,0,0.28,1.546,0.75,0.864,NA,21565674237.7591,1360.23927843023,38.1,NA,15854324,1.8,0,0
"Senegal",433,2019,0.731,NA,1,1.152,0,0.125,0.875,0,0.289,-1.575,0.75,0.848,NA,22560634243.807,1384.39697423308,NA,NA,16296362,NA,0,0
"Senegal",433,2020,0.741,NA,1,0.283,0,0.125,0.875,0,0.289,-1.575,0.75,0.877,NA,22859676610.5224,1365.25156343358,NA,NA,16743930,NA,0,0
"Senegal",433,2021,0.708,NA,1,1.218,0,0.25,0.75,0,0.289,-1.575,0.75,0.891,NA,24246000776.7559,1409.95385618564,NA,NA,17196308,NA,0,0
"Slovenia",349,1990,0.614,1,2,1.747,0,0.6,0.4,0,0.464,-0.051,0.75,0.932,NA,NA,NA,NA,NA,1998161,NA,0,0
"Slovenia",349,1991,0.784,NA,2,1.747,0,0.8,0.2,0,0.464,-0.051,1,0.949,0.5858333,NA,NA,NA,NA,NA,NA,0,0
"Slovenia",349,1992,0.844,1,2,1.747,0,0.8,0.2,0,0.464,-0.051,1,0.965,0.5858333,NA,NA,NA,NA,NA,NA,1,0
"Slovenia",349,1993,0.852,NA,2,1.747,0,0.6,0.4,0,0.464,-0.051,1,0.965,0.5858333,NA,NA,NA,NA,NA,NA,1,0
"Slovenia",349,1994,0.855,NA,2,1.747,0,0.6,0.4,0,0.484,-0.051,1,0.965,0.5858333,NA,NA,NA,NA,NA,NA,1,0
"Slovenia",349,1995,0.851,NA,2,1.747,0,0.6,0.4,0,0.484,-0.051,1,0.965,0.5858333,NA,NA,NA,NA,NA,NA,1,0
"Slovenia",349,1996,0.856,1,2,1.747,0,0.6,0.4,0,0.484,-0.051,1,0.965,0.5858333,NA,NA,NA,NA,NA,NA,1,0
"Slovenia",349,1997,0.853,NA,2,1.747,0,0.6,0.4,0,0.484,-0.051,1,0.967,0.5858333,NA,NA,NA,NA,NA,NA,1,0
"Slovenia",349,1998,0.846,NA,2,1.747,0,0.6,0.4,0,0.484,-0.051,1,0.967,0.5858333,NA,NA,NA,NA,NA,NA,1,0
"Slovenia",349,1999,0.846,NA,2,1.747,0,0.4,0.6,0,0.484,-0.051,1,0.967,0.5858333,NA,NA,NA,NA,NA,NA,1,0
"Slovenia",349,2000,0.846,1,2,1.747,0,0.4,0.6,0,0.484,-0.051,1,0.967,0.5858333,32301448497.0859,16240.6568860495,NA,NA,1988925,NA,1,0
"Slovenia",349,2001,0.838,NA,2,1.747,0,0.6,0.4,0,0.484,-0.051,1,0.967,0.5858333,NA,NA,NA,NA,NA,NA,1,0
"Slovenia",349,2002,0.84,NA,2,1.747,0,0.6,0.4,0,0.484,-0.051,1,0.967,0.8565,NA,NA,NA,NA,NA,NA,1,0
"Slovenia",349,2003,0.846,NA,2,1.747,0,0.4,0.6,0,0.484,-0.051,1,0.967,0.8565,NA,NA,NA,NA,NA,NA,1,0
"Slovenia",349,2004,0.83,1,2,1.747,0,0.4,0.6,0,0.484,0.314,1,0.967,0.8565,NA,NA,NA,NA,NA,NA,1,0
"Slovenia",349,2005,0.828,NA,2,1.747,0,0.438,0.438,0.125,0.484,0.314,1,0.967,0.8565,NA,NA,NA,NA,NA,NA,1,0
"Slovenia",349,2006,0.83,NA,2,1.747,0,0.375,0.5,0.125,0.484,0.314,1,0.967,0.8565,NA,NA,NA,NA,NA,NA,1,0
"Slovenia",349,2007,0.831,NA,2,1.747,0,0.438,0.438,0.125,0.484,0.314,1,0.967,0.8565,NA,NA,NA,NA,NA,NA,1,0
"Slovenia",349,2008,0.836,1,2,1.747,0,0.375,0.5,0.125,0.484,0.156,1,0.966,0.8565,NA,NA,NA,NA,NA,NA,1,0
"Slovenia",349,2009,0.879,NA,2,1.747,0,0.438,0.438,0.125,0.484,-0.074,1,0.969,0.8565,NA,NA,NA,NA,NA,NA,1,0
"Slovenia",349,2010,0.874,NA,2,1.747,0,0.438,0.438,0.125,0.484,-0.074,1,0.971,0.8565,NA,NA,NA,NA,NA,NA,1,0
"Slovenia",349,2011,0.867,1,2,1.747,0,0.438,0.5,0.062,0.484,0.14,1,0.971,0.8565,NA,NA,NA,NA,NA,NA,1,0
"Slovenia",349,2012,0.853,NA,2,1.747,0,0.312,0.625,0.062,0.484,0.318,1,0.969,0.8565,41466164772.2726,20157.0052544663,25.6,19.6,2057159,0,1,0
"Slovenia",349,2013,0.863,NA,2,1.747,0,0.267,0.667,0.067,0.484,0.184,1,0.967,NA,41039360682.0457,19922.474290455,26.2,20.4,2059953,0,1,0
"Slovenia",349,2014,0.87,1,2,1.747,0,0.4,0.533,0.067,0.484,0.184,1,0.968,NA,42175395368.8082,20453.8333877187,25.7,20.4,2061980,0,1,0
"Slovenia",349,2015,0.878,NA,2,1.747,0,0.4,0.533,0.067,0.484,0.184,1,0.966,NA,43107506024.3254,20890.1664304173,25.4,19.2,2063531,0,1,0
"Slovenia",349,2016,0.867,NA,2,1.747,0,0.333,0.583,0.083,0.484,0.184,1,0.968,NA,44483434040.7344,21541.176421949,24.8,18.4,2065042,0,1,0
"Slovenia",349,2017,0.849,NA,2,1.747,0,0.417,0.5,0.083,0.484,0.184,1,0.966,NA,46625480708.1199,22563.7589398118,24.2,17.1,2066388,0,1,0
"Slovenia",349,2018,0.841,1,2,1.747,0,0.3,0.6,0.1,0.484,0.184,1,0.966,NA,48687502648.7562,23476.3698861929,24.6,16.2,2073894,0,1,0
"Slovenia",349,2019,0.806,NA,2,1.747,0,0.125,0.75,0.125,0.484,0.585,1,0.963,NA,50270105178.8664,24071.2824401949,24.4,14.4,2088385,0,1,0
"Slovenia",349,2020,0.756,NA,2,1.747,0,0.25,0.75,0,0.484,0.807,1,0.931,NA,48144051030.2863,22899.360703212,NA,15,2102419,NA,0,0
"Slovenia",349,2021,0.703,NA,2,1.747,0,0.143,0.857,0,0.484,0.807,1,0.919,NA,52050728022.1308,24703.6331735637,NA,NA,2107007,NA,0,0
"Solomon Islands",940,1990,0.528,NA,1,1.779,0,0,0.5,0.5,0.763,0.643,0.75,0.807,0.480625,622031945.936595,1994.52958112731,NA,NA,311869,NA,0,0
"Solomon Islands",940,1991,0.528,NA,1,1.779,0,0,0.5,0.5,0.763,0.643,0.75,0.807,0.480625,NA,NA,NA,NA,NA,NA,0,0
"Solomon Islands",940,1992,0.528,NA,1,1.779,0,0,0.5,0.5,0.763,0.643,0.75,0.807,0.480625,NA,NA,NA,NA,NA,NA,0,0
"Solomon Islands",940,1993,0.525,0,1,1.779,0,0,0.5,0.5,0.763,0.643,0.75,0.807,0.480625,NA,NA,NA,NA,NA,NA,0,0
"Solomon Islands",940,1994,0.524,NA,1,1.779,0,0,0.5,0.5,0.763,0.643,0.75,0.807,0.480625,NA,NA,NA,NA,NA,NA,0,0
"Solomon Islands",940,1995,0.524,NA,1,1.779,0,0,0.5,0.5,0.763,0.643,0.75,0.807,0.480625,NA,NA,NA,NA,NA,NA,0,0
"Solomon Islands",940,1996,0.524,NA,1,1.779,0,0,0.5,0.5,0.763,0.643,0.75,0.807,0.480625,NA,NA,NA,NA,NA,NA,0,0
"Solomon Islands",940,1997,0.518,0,1,1.779,0,0,0.5,0.5,0.409,0.643,0.75,0.807,0.480625,NA,NA,NA,NA,NA,NA,0,0
"Solomon Islands",940,1998,0.509,NA,1,1.779,0,0,0.5,0.5,0.409,0.643,0.75,0.784,0.480625,NA,NA,NA,NA,NA,NA,0,0
"Solomon Islands",940,1999,0.505,NA,1,1.779,0,0,0.5,0.5,0.409,0.643,0.75,0.648,0.480625,NA,NA,NA,NA,NA,NA,0,0
"Solomon Islands",940,2000,0.338,NA,0,1.779,0,0,0.5,0.5,0.409,0.643,0.5,0.615,0.480625,800106338.998792,1938.87618043399,NA,NA,412665,NA,0,1
"Solomon Islands",940,2001,0.261,0,1,1.779,0,0,0.5,0.5,0.409,0.643,0.75,0.632,0.480625,NA,NA,NA,NA,NA,NA,0,1
"Solomon Islands",940,2002,0.503,NA,1,1.779,0,0,0.5,0.5,0.409,0.643,0.75,0.73,0.480625,NA,NA,NA,NA,NA,NA,0,0
"Solomon Islands",940,2003,0.503,NA,1,1.779,0,0,0.5,0.5,0.409,0.643,0.75,0.788,0.480625,NA,NA,NA,NA,NA,NA,0,0
"Solomon Islands",940,2004,0.515,NA,1,1.779,0,0,0.5,0.5,0.409,0.643,0.75,0.788,0.480625,NA,NA,NA,NA,NA,NA,0,0
"Solomon Islands",940,2005,0.508,NA,0,1.779,0,0,0.75,0.25,0.409,0.643,0.75,0.767,0.480625,NA,NA,NA,NA,NA,NA,0,0
"Solomon Islands",940,2006,0.454,0,1,1.779,0,0,0.75,0.25,0.409,0.643,0.75,0.767,0.480625,NA,NA,NA,NA,NA,NA,0,1
"Solomon Islands",940,2007,0.536,NA,1,1.779,0,0,0.75,0.25,0.409,0.643,0.75,0.767,0.480625,NA,NA,NA,NA,NA,NA,0,0
"Solomon Islands",940,2008,0.536,NA,1,1.779,0,0,0.75,0.25,0.409,0.643,0.75,0.767,0.480625,NA,NA,NA,NA,NA,NA,0,0
"Solomon Islands",940,2009,0.537,NA,1,1.779,0,0,0.75,0.25,0.409,0.643,0.75,0.767,0.480625,NA,NA,NA,NA,NA,NA,0,0
"Solomon Islands",940,2010,0.545,0,1,1.041,0,0,0.75,0.25,0.409,0.643,0.75,0.773,0.480625,NA,NA,NA,NA,NA,NA,0,0
"Solomon Islands",940,2011,0.555,NA,1,1.041,0,0,0.75,0.25,0.409,0.643,0.75,0.773,0.480625,NA,NA,NA,NA,NA,NA,0,0
"Solomon Islands",940,2012,0.555,NA,1,1.041,0,0,0.75,0.25,0.409,0.643,0.75,0.773,0.74475,1210868110.01123,2177.56185418859,37.1,NA,556066,7.3,0,0
"Solomon Islands",940,2013,0.562,NA,1,1.041,0,0,0.75,0.25,0.409,0.643,0.75,0.773,NA,1275428214.50045,2232.3883690491,NA,NA,571329,NA,0,0
"Solomon Islands",940,2014,0.562,0,1,1.041,0,0,0.75,0.25,0.409,0.643,0.75,0.77,NA,1288820086.12576,2195.30946623156,NA,NA,587079,NA,0,0
"Solomon Islands",940,2015,0.57,NA,1,1.041,0,0,0.667,0.333,0.409,0.643,0.75,0.773,NA,1307082934.28683,2167.15539406206,NA,NA,603133,NA,0,0
"Solomon Islands",940,2016,0.587,NA,1,1.041,0,0,0.667,0.333,0.409,0.643,0.75,0.773,NA,1383849803.69693,2234.04086235737,NA,NA,619438,NA,0,0
"Solomon Islands",940,2017,0.593,NA,1,1.041,0,0,0.6,0.4,0.409,0.643,0.75,0.787,NA,1457838569.57862,2292.09089127655,NA,NA,636030,NA,0,0
"Solomon Islands",940,2018,0.599,NA,1,1.041,0,0,0.75,0.25,0.409,0.643,0.75,0.787,NA,1515322948.46142,2321.06766034382,NA,NA,652856,NA,0,0
"Solomon Islands",940,2019,0.621,0,1,1.041,0,0,0.75,0.25,0.459,-0.212,0.75,0.793,NA,1533574545.43452,2289.52891210415,NA,NA,669821,NA,0,0
"Solomon Islands",940,2020,0.625,NA,1,1.041,0,0,0.75,0.25,0.459,-0.212,0.5,0.772,NA,1467328739.30833,2136.22905276968,NA,NA,686878,NA,0,0
"Solomon Islands",940,2021,0.626,NA,1,1.041,0,0,0.75,0.25,0.459,0.475,0.75,0.787,NA,1464727752.14699,2080.59397033642,NA,NA,703995,NA,0,0
"South Korea",732,1990,0.666,NA,1,1.861,0,0.375,0.625,0,0,-1.486,0.5,0.945,0.29019737,401487768060.593,9365.39498597615,NA,NA,42869283,NA,0,0
"South Korea",732,1991,0.666,NA,1,1.861,0,0.375,0.625,0,0.465,-1.486,0.5,0.945,0.29019737,NA,NA,NA,NA,NA,NA,0,0
"South Korea",732,1992,0.673,2,1,1.861,0,0.375,0.625,0,0.465,1.575,0.5,0.945,0.29019737,NA,NA,NA,NA,NA,NA,0,0
"South Korea",732,1993,0.736,NA,1,1.861,0,0.375,0.625,0,0.465,1.575,0.75,0.959,0.29019737,NA,NA,NA,NA,NA,NA,0,0
"South Korea",732,1994,0.739,NA,1,1.861,0,0.375,0.625,0,0.595,1.38,0.75,0.959,0.29019737,NA,NA,NA,NA,NA,NA,0,0
"South Korea",732,1995,0.739,NA,1,1.861,0,0.375,0.625,0,0.976,1.38,0.75,0.959,0.29019737,NA,NA,NA,NA,NA,NA,0,0
"South Korea",732,1996,0.752,2,1,1.861,0,0.375,0.625,0,0.976,1.332,0.75,0.959,0.29019737,NA,NA,NA,NA,NA,NA,0,0
"South Korea",732,1997,0.761,NA,1,1.861,0,0.375,0.625,0,0.976,1.057,0.75,0.959,0.41057238,NA,NA,NA,NA,NA,NA,0,0
"South Korea",732,1998,0.819,NA,1,1.861,0,0.375,0.625,0,0.976,1.386,1,0.964,0.41057238,NA,NA,NA,NA,NA,NA,1,0
"South Korea",732,1999,0.828,NA,1,1.861,0,0.375,0.625,0,0.976,1.386,1,0.964,0.41057238,NA,NA,NA,NA,NA,NA,1,0
"South Korea",732,2000,0.838,2,1,1.861,0,0.375,0.625,0,0.976,1.386,1,0.965,0.41057238,798784342587.129,16992.4790763689,NA,NA,47008111,NA,1,0
"South Korea",732,2001,0.84,NA,1,1.861,0,0.25,0.75,0,0.976,1.386,1,0.965,0.41057238,NA,NA,NA,NA,NA,NA,1,0
"South Korea",732,2002,0.841,NA,1,1.861,0,0.25,0.75,0,0.976,1.625,1,0.965,0.41057238,NA,NA,NA,NA,NA,NA,1,0
"South Korea",732,2003,0.852,NA,1,1.861,0,0.25,0.75,0,0.976,1.625,1,0.965,0.41057238,NA,NA,NA,NA,NA,NA,1,0
"South Korea",732,2004,0.848,2,1,1.861,0,0.25,0.75,0,0.976,-1.651,1,0.965,0.41057238,NA,NA,NA,NA,NA,NA,1,0
"South Korea",732,2005,0.846,NA,1,1.861,0,0.375,0.562,0.062,0.976,-1.651,1,0.965,0.41057238,NA,NA,NA,NA,NA,NA,1,0
"South Korea",732,2006,0.846,NA,1,1.861,0,0.375,0.562,0.062,0.976,1.542,1,0.965,0.41057238,NA,NA,NA,NA,NA,NA,1,0
"South Korea",732,2007,0.845,NA,1,1.861,0,0.375,0.562,0.062,0.976,1.618,1,0.965,0.41057238,NA,NA,NA,NA,NA,NA,1,0
"South Korea",732,2008,0.786,2,1,1.861,0,0.375,0.562,0.062,0.976,-0.899,1,0.957,0.41057238,NA,NA,NA,NA,NA,NA,0,0
"South Korea",732,2009,0.779,NA,1,1.861,0,0.375,0.562,0.062,0.976,-0.899,1,0.957,0.41057238,NA,NA,NA,NA,NA,NA,0,0
"South Korea",732,2010,0.775,NA,1,1.861,0,0.375,0.562,0.062,0.976,-0.899,1,0.957,0.41057238,NA,NA,NA,NA,NA,NA,0,0
"South Korea",732,2011,0.775,NA,1,1.861,0,0.375,0.562,0.062,0.976,-0.899,1,0.957,0.41057238,NA,NA,NA,NA,NA,NA,0,0
"South Korea",732,2012,0.764,2,1,1.861,0,0.375,0.562,0.062,0.976,-0.899,1,0.957,0.41057238,1339103175287.26,26675.4401708559,31.6,NA,50199853,0.1,0,0
"South Korea",732,2013,0.725,NA,1,1.861,0,0.462,0.462,0.077,0.983,-0.12,1,0.95,NA,1381481889126.85,27394.6503074507,NA,NA,50428893,NA,0,0
"South Korea",732,2014,0.712,NA,1,1.861,0,0.462,0.462,0.077,0.983,-0.12,1,0.95,NA,1425723208306.54,28094.9177029868,31.2,NA,50746659,0.1,0,0
"South Korea",732,2015,0.717,NA,1,1.861,0,0.455,0.455,0.091,0.983,-0.12,1,0.943,NA,1465773245547.15,28732.2310762599,NA,NA,51014947,NA,0,0
"South Korea",732,2016,0.734,2,1,1.861,0,0.455,0.455,0.091,0.983,-1.411,1,0.943,NA,1508967849304.8,29461.7840071118,31.4,NA,51217803,0.1,0,0
"South Korea",732,2017,0.853,NA,1,1.861,0,0.455,0.455,0.091,0.983,-0.834,1,0.954,NA,1556645736778.48,30307.395236491,NA,NA,51361911,NA,1,0
"South Korea",732,2018,0.868,NA,1,1.861,0,0.545,0.364,0.091,0.983,-1.189,1,0.96,NA,1601903713673.82,31053.6379289101,NA,NA,51585058,NA,1,0
"South Korea",732,2019,0.849,NA,1,1.861,0,0.778,0.222,0,0.983,-1.189,1,0.957,NA,1637850078348.95,31640.2146297141,NA,NA,51764822,NA,1,0
"South Korea",732,2020,0.856,2,1,1.861,0,0.714,0.286,0,0.983,-0.267,1,0.955,NA,1623895080923.74,31327.4094002797,NA,NA,51836239,NA,1,0
"South Korea",732,2021,0.861,NA,1,1.861,0,0.714,0.286,0,0.983,-0.267,1,0.953,NA,1689194475570.38,32644.67143704,NA,NA,51744876,NA,1,0
"Spain",230,1990,0.894,NA,2,1.812,0,0.6,0.4,0,0.997,-0.454,1,0.978,0.310375,737315955961.954,18970.0735224813,32,NA,38867322,0.3,1,0
"Spain",230,1991,0.894,NA,2,1.812,0,0.6,0.4,0,0.997,-0.454,1,0.978,0.310375,NA,NA,NA,NA,NA,NA,1,0
"Spain",230,1992,0.894,NA,2,1.812,0,0.6,0.4,0,0.997,-0.454,1,0.978,0.310375,NA,NA,NA,NA,NA,NA,1,0
"Spain",230,1993,0.894,1,2,1.812,0,0.6,0.4,0,0.997,-0.947,1,0.978,0.310375,NA,NA,NA,NA,NA,NA,1,0
"Spain",230,1994,0.894,NA,2,1.812,0,0.6,0.4,0,0.997,-0.947,1,0.978,0.8315,NA,NA,NA,NA,NA,NA,1,0
"Spain",230,1995,0.894,NA,2,1.812,0,0.6,0.4,0,0.997,-0.947,1,0.978,0.8315,NA,NA,NA,NA,NA,NA,1,0
"Spain",230,1996,0.896,1,2,1.812,0,0.6,0.4,0,0.997,-0.947,1,0.981,0.8315,NA,NA,NA,NA,NA,NA,1,0
"Spain",230,1997,0.896,NA,2,1.812,0,0.6,0.4,0,0.997,-0.947,1,0.981,0.8315,NA,NA,NA,NA,NA,NA,1,0
"Spain",230,1998,0.896,NA,2,1.812,0,0.6,0.4,0,0.997,-0.947,1,0.981,0.8565,NA,NA,NA,NA,NA,NA,1,0
"Spain",230,1999,0.896,NA,2,1.812,0,0.6,0.4,0,0.997,-0.947,1,0.981,0.8565,NA,NA,NA,NA,NA,NA,1,0
"Spain",230,2000,0.897,1,2,1.812,0,0.4,0.6,0,0.997,-0.947,1,0.981,0.8565,971125566803.125,23938.2967464869,34.3,NA,40567864,0.2,1,0
"Spain",230,2001,0.897,NA,2,1.812,0,0.4,0.6,0,0.997,-0.455,1,0.981,0.8565,NA,NA,NA,NA,NA,NA,1,0
"Spain",230,2002,0.897,NA,2,1.812,0,0.4,0.6,0,0.997,-0.455,1,0.981,0.8565,NA,NA,NA,NA,NA,NA,1,0
"Spain",230,2003,0.88,NA,2,1.812,0,0.4,0.6,0,0.997,-0.455,1,0.981,0.8565,NA,NA,NA,NA,NA,NA,1,0
"Spain",230,2004,0.878,1,2,1.812,0,0.4,0.6,0,0.997,-0.455,1,0.981,0.8565,NA,NA,NA,NA,NA,NA,1,0
"Spain",230,2005,0.876,NA,2,1.812,0,0.45,0.55,0,0.997,-1.307,1,0.981,0.8565,NA,NA,NA,NA,NA,NA,1,0
"Spain",230,2006,0.881,NA,2,1.812,0,0.45,0.55,0,0.997,-1.307,1,0.984,0.8565,NA,NA,NA,NA,NA,NA,1,0
"Spain",230,2007,0.879,NA,2,1.812,0,0.45,0.55,0,0.997,-1.307,1,0.984,0.8565,NA,NA,NA,NA,NA,NA,1,0
"Spain",230,2008,0.889,1,2,1.812,0,0.45,0.55,0,0.997,-1.307,1,0.984,0.8565,NA,NA,NA,NA,NA,NA,1,0
"Spain",230,2009,0.891,NA,2,1.812,0,0.4,0.6,0,0.997,-1.307,1,0.984,0.8565,NA,NA,NA,NA,NA,NA,1,0
"Spain",230,2010,0.896,NA,2,1.812,0,0.4,0.6,0,0.997,-1.307,1,0.984,0.8565,NA,NA,NA,NA,NA,NA,1,0
"Spain",230,2011,0.897,1,2,1.812,0,0.4,0.6,0,0.997,-0.813,1,0.984,0.8565,NA,NA,NA,NA,NA,NA,1,0
"Spain",230,2012,0.892,NA,2,1.812,0,0.4,0.6,0,0.997,-0.115,1,0.977,0.8565,1152262422300.78,24635.1755792043,35.4,27.2,46773055,0.6,1,0
"Spain",230,2013,0.874,NA,2,1.812,0,0.4,0.6,0,0.997,-0.115,0.75,0.974,NA,1135722913640.23,24361.2573441367,36.2,27.3,46620045,0.7,1,0
"Spain",230,2014,0.87,NA,2,1.812,0,0.4,0.6,0,0.997,-0.115,0.75,0.974,NA,1151440273248.83,24772.3413090317,36.1,29.2,46480882,0.5,1,0
"Spain",230,2015,0.855,1,2,1.812,0,0.421,0.579,0,0.997,-0.687,0.75,0.974,NA,1195599995808.59,25742.3688346767,36.2,28.6,46444832,0.6,1,0
"Spain",230,2016,0.852,1,2,1.812,0,0.421,0.579,0,0.997,-1.527,1,0.979,NA,1231842234380.86,26500.3139007271,35.8,27.9,46484062,0.7,1,0
"Spain",230,2017,0.842,NA,2,1.812,0,0.421,0.579,0,0.987,-1.527,1,0.974,NA,1268472802464.84,27224.3980320415,34.7,26.6,46593236,0.5,1,0
"Spain",230,2018,0.855,NA,2,1.812,0,0.421,0.579,0,0.995,-1.513,1,0.975,NA,1297505426273.83,27725.8055220733,34.7,26.1,46797754,0.6,1,0
"Spain",230,2019,0.874,1,2,1.812,0,0.357,0.643,0,0.995,1.46,1,0.978,NA,1324560898111.72,28101.5270745864,34.3,25.3,47134837,0.6,1,0
"Spain",230,2020,0.887,NA,2,1.812,0,0.385,0.615,0,0.995,1.142,0.75,0.974,NA,1181205175565.62,24939.1872568495,NA,26.4,47363419,NA,1,0
"Spain",230,2021,0.856,NA,2,1.812,0,0.333,0.667,0,0.994,1.091,1,0.972,NA,1241794565009.76,26238.7807752054,NA,NA,47326687,NA,1,0
"Suriname",115,1990,0.732,NA,0,-0.53,0,0,0.2,0.8,0.845,0.741,0.5,0.838,0.417125,2670848109.90137,6591.93598202569,NA,NA,405169,NA,0,0
"Suriname",115,1991,0.458,1,1,-0.53,0,0,0.2,0.8,0.845,0.741,1,0.862,0.417125,NA,NA,NA,NA,NA,NA,0,1
"Suriname",115,1992,0.776,NA,1,-0.53,0,0,0.2,0.8,0.845,0.741,1,0.866,0.417125,NA,NA,NA,NA,NA,NA,0,0
"Suriname",115,1993,0.779,NA,1,-0.53,0,0,0.2,0.8,0.845,0.741,1,0.866,0.417125,NA,NA,NA,NA,NA,NA,0,0
"Suriname",115,1994,0.779,NA,1,-0.53,0,0,0.2,0.8,0.845,0.741,1,0.866,0.417125,NA,NA,NA,NA,NA,NA,0,0
"Suriname",115,1995,0.779,NA,1,-0.53,0,0,0.2,0.8,0.845,0.741,1,0.866,0.417125,NA,NA,NA,NA,NA,NA,0,0
"Suriname",115,1996,0.786,1,1,-0.53,0,0,0.2,0.8,0.845,0.741,1,0.866,0.417125,NA,NA,NA,NA,NA,NA,0,0
"Suriname",115,1997,0.789,NA,1,-0.53,0,0,0.2,0.8,0.845,0.741,1,0.866,0.417125,NA,NA,NA,NA,NA,NA,0,0
"Suriname",115,1998,0.789,NA,1,-0.53,0,0,0.2,0.8,0.845,0.741,1,0.866,0.417125,NA,NA,NA,NA,NA,NA,0,0
"Suriname",115,1999,0.789,NA,1,-0.53,0,0,0.2,0.8,0.845,0.741,1,0.866,0.417125,NA,NA,NA,NA,NA,NA,0,0
"Suriname",115,2000,0.797,1,1,-0.53,0,0,0.2,0.8,0.845,0.741,1,0.866,0.417125,2920990722.04174,6202.41625764791,NA,NA,470944,NA,0,0
"Suriname",115,2001,0.792,NA,1,-0.53,0,0,0.2,0.8,0.845,0.741,1,0.865,0.417125,NA,NA,NA,NA,NA,NA,0,0
"Suriname",115,2002,0.792,NA,1,-0.53,0,0,0.2,0.8,0.845,0.741,1,0.865,0.417125,NA,NA,NA,NA,NA,NA,0,0
"Suriname",115,2003,0.792,NA,1,-0.53,0,0,0.2,0.8,0.845,0.741,1,0.865,0.417125,NA,NA,NA,NA,NA,NA,0,0
"Suriname",115,2004,0.792,NA,1,-0.53,0,0,0.2,0.8,0.845,0.741,1,0.865,0.417125,NA,NA,NA,NA,NA,NA,0,0
"Suriname",115,2005,0.788,1,1,-0.53,0,0.1,0.5,0.4,0.845,0.741,1,0.865,0.513875,NA,NA,NA,NA,NA,NA,0,0
"Suriname",115,2006,0.785,NA,1,-0.53,0,0.1,0.5,0.4,0.845,0.741,1,0.865,0.513875,NA,NA,NA,NA,NA,NA,0,0
"Suriname",115,2007,0.783,NA,1,-0.53,0,0.1,0.5,0.4,0.845,0.741,1,0.865,0.513875,NA,NA,NA,NA,NA,NA,0,0
"Suriname",115,2008,0.784,NA,1,-0.53,0,0.1,0.5,0.4,0.845,0.741,1,0.865,0.513875,NA,NA,NA,NA,NA,NA,0,0
"Suriname",115,2009,0.784,NA,1,-0.53,0,0.1,0.5,0.4,0.845,0.741,1,0.865,0.513875,NA,NA,NA,NA,NA,NA,0,0
"Suriname",115,2010,0.777,1,1,-0.53,0,0.091,0.545,0.364,0.829,0.741,1,0.862,0.513875,NA,NA,NA,NA,NA,NA,0,0
"Suriname",115,2011,0.77,NA,1,-0.53,0,0.091,0.545,0.364,0.829,0.741,1,0.862,0.513875,NA,NA,NA,NA,NA,NA,0,0
"Suriname",115,2012,0.77,NA,1,-0.53,0,0.091,0.545,0.364,0.829,0.741,1,0.862,0.513875,5142938624.98902,9502.01779407373,NA,NA,541247,NA,0,0
"Suriname",115,2013,0.767,NA,1,-0.927,0,0.2,0.7,0.1,0.846,1.026,1,0.859,NA,5293803728.74411,9672.66963656549,NA,NA,547295,NA,0,0
"Suriname",115,2014,0.767,NA,1,-0.927,0,0.2,0.7,0.1,0.846,1.026,1,0.859,NA,5307329557.76041,9592.51869360504,NA,NA,553278,NA,0,0
"Suriname",115,2015,0.774,1,1,-0.927,0,0.2,0.7,0.1,0.846,1.026,1,0.859,NA,5126291450.81511,9168.23715664009,NA,NA,559136,NA,0,0
"Suriname",115,2016,0.778,NA,1,-0.927,0,0.286,0.714,0,0.846,1.026,1,0.858,NA,4874293909.32771,8628.85572645612,NA,NA,564883,NA,0,0
"Suriname",115,2017,0.766,NA,1,-0.927,0,0.286,0.714,0,0.846,1.026,1,0.854,NA,4950683407.96675,8677.78217385552,NA,NA,570501,NA,0,0
"Suriname",115,2018,0.766,NA,1,-0.927,0,0.167,0.833,0,0.846,1.026,0.75,0.841,NA,5195656627.74022,9020.44078727509,NA,NA,575987,NA,0,0
"Suriname",115,2019,0.766,NA,1,-0.927,0,0.25,0.75,0,0.472,1.026,0.75,0.792,NA,5252729241.66594,9035.19701402727,NA,NA,581363,NA,0,0
"Suriname",115,2020,0.761,1,1,0.215,0,0.5,0.5,0,0.472,1.026,1,0.85,NA,4417127637.77914,7529.61409972682,NA,NA,586634,NA,0,0
"Suriname",115,2021,0.76,NA,1,0.215,0,0.333,0.667,0,0.472,0.136,1,0.881,NA,4263470600.28683,7204.26665904046,NA,NA,591798,NA,0,0
