"country_name","cowcode","year","v2x_polyarchy","v2elparlel","v2lgbicam","v2jureview","v2csstruc_0","v2csstruc_1","v2csstruc_2","v2csstruc_3","v2x_feduni","v2x_divparctrl","e_v2xlg_legcon_5C","v2xcl_rol","lvaw_garriga"
"Iceland",395,2014,0.862,NA,1,0.284,0,0.333,0.5,0.167,0.486,-0.25,1,0.977,NA
"Iceland",395,2015,0.867,NA,1,0.284,0,0.333,0.5,0.167,0.486,-0.25,1,0.977,NA
"Iceland",395,2016,0.863,1,1,0.284,0,0.333,0.5,0.167,0.486,-0.25,1,0.977,NA
"Iceland",395,2017,0.874,1,1,0.284,0,0.333,0.5,0.167,0.486,-0.25,1,0.98,NA
"Iceland",395,2018,0.884,NA,1,0.284,0,0.4,0.4,0.2,0.49,-0.25,1,0.98,NA
"Iceland",395,2019,0.86,NA,1,0.284,0,0.4,0.4,0.2,0.49,-0.25,1,0.979,NA
"Iceland",395,2020,0.845,NA,1,0.284,0,0.4,0.6,0,0.498,0.374,1,0.977,NA
"Iceland",395,2021,0.832,1,1,0.284,0,0.25,0.75,0,0.498,0.123,0.75,0.978,NA
"India",750,1990,0.711,NA,2,1.205,0,0,0.8,0.2,0.885,-1.591,1,0.688,0.295
"India",750,1991,0.724,0,2,1.205,0,0,0.8,0.2,0.885,1.591,1,0.717,0.295
"India",750,1992,0.736,NA,2,1.205,0,0,0.8,0.2,0.885,1.439,1,0.717,0.295
"India",750,1993,0.742,NA,2,1.205,0,0,0.8,0.2,0.885,1.439,1,0.722,0.295
"India",750,1994,0.748,NA,2,1.205,0,0,0.8,0.2,0.933,1.439,1,0.722,0.295
"India",750,1995,0.748,NA,2,1.205,0,0,0.8,0.2,0.886,1.439,1,0.722,0.295
"India",750,1996,0.754,0,2,1.205,0,0,0.8,0.2,0.95,1.548,1,0.724,0.295
"India",750,1997,0.757,NA,2,1.205,0,0,0.8,0.2,0.95,1.583,1,0.729,0.295
"India",750,1998,0.763,0,2,1.205,0,0,0.8,0.2,0.95,1.583,1,0.728,0.295
"India",750,1999,0.756,0,2,1.205,0,0,0.8,0.2,0.95,1.583,1,0.728,0.295
"India",750,2000,0.74,NA,2,1.205,0,0,0.8,0.2,0.95,1.583,1,0.728,0.295
"India",750,2001,0.74,NA,2,1.205,0,0,0.8,0.2,0.95,1.583,1,0.728,0.295
"India",750,2002,0.741,NA,2,1.205,0,0,0.8,0.2,0.95,1.583,1,0.724,0.295
"India",750,2003,0.744,NA,2,1.205,0,0,0.8,0.2,0.95,1.583,1,0.713,0.295
"India",750,2004,0.738,0,2,1.205,0,0,0.8,0.2,0.95,1.583,1,0.713,0.295
"India",750,2005,0.728,NA,2,1.205,0,0.077,0.846,0.077,0.95,1.583,1,0.717,0.295
"India",750,2006,0.735,NA,2,1.205,0,0.077,0.846,0.077,0.95,1.583,1,0.717,0.295
"India",750,2007,0.735,NA,2,1.205,0,0.077,0.846,0.077,0.95,1.583,1,0.717,0.295
"India",750,2008,0.735,NA,2,1.205,0,0.077,0.846,0.077,0.95,1.583,1,0.717,0.295
"India",750,2009,0.721,0,2,1.205,0,0.077,0.846,0.077,0.95,1.583,1,0.717,0.295
"India",750,2010,0.711,NA,2,1.205,0,0.133,0.8,0.067,0.95,-1.504,1,0.723,0.295
"India",750,2011,0.711,NA,2,1.205,0,0.133,0.8,0.067,0.95,-1.504,1,0.723,0.295
"India",750,2012,0.704,NA,2,1.205,0,0.133,0.733,0.133,0.95,-1.488,1,0.723,0.295
"India",750,2013,0.695,NA,2,1.465,0,0.154,0.846,0,0.95,-1.53,1,0.766,NA
"India",750,2014,0.667,0,2,1.465,0,0.231,0.769,0,0.95,-1.38,1,0.757,NA
"India",750,2015,0.57,NA,2,1.465,0.091,0.273,0.636,0,0.95,-0.99,0.75,0.728,NA
"India",750,2016,0.563,NA,2,1.465,0.091,0.273,0.636,0,0.95,-0.99,0.75,0.728,NA
"India",750,2017,0.522,NA,2,1.465,0.091,0.273,0.636,0,0.95,-0.99,0.75,0.715,NA
"India",750,2018,0.507,NA,2,1.465,0.1,0.1,0.8,0,0.95,-0.818,0.75,0.732,NA
"India",750,2019,0.46,0,2,1.465,0.111,0.222,0.667,0,0.946,-0.285,0.75,0.685,NA
"India",750,2020,0.415,NA,2,1.465,0,0.375,0.625,0,0.944,-0.285,0.75,0.671,NA
"India",750,2021,0.444,NA,2,1.465,0,0.333,0.667,0,0.944,-0.285,0.75,0.702,NA
"Ireland",205,1990,0.854,NA,2,1.819,0,0.4,0.6,0,0.452,0.644,0.75,0.965,0.36347368
"Ireland",205,1991,0.865,NA,2,1.819,0,0.4,0.6,0,0.452,0.644,0.75,0.965,0.36347368
"Ireland",205,1992,0.865,1,2,1.819,0,0.4,0.6,0,0.452,0.447,1,0.965,0.36347368
"Ireland",205,1993,0.867,NA,2,1.819,0,0.4,0.6,0,0.452,-0.178,1,0.965,0.36347368
"Ireland",205,1994,0.867,NA,2,1.819,0,0.4,0.6,0,0.452,-0.178,1,0.965,0.36347368
"Ireland",205,1995,0.868,NA,2,1.819,0,0.4,0.6,0,0.452,-0.202,1,0.965,0.36347368
"Ireland",205,1996,0.871,NA,2,1.819,0,0.4,0.6,0,0.452,-0.202,1,0.965,0.36347368
"Ireland",205,1997,0.876,1,2,1.819,0,0.4,0.6,0,0.452,-0.202,1,0.965,0.36347368
"Ireland",205,1998,0.879,NA,2,1.819,0,0.4,0.6,0,0.452,-0.202,1,0.965,0.8565
"Ireland",205,1999,0.879,NA,2,1.819,0,0.4,0.6,0,0.452,-0.202,1,0.965,0.8565
"Ireland",205,2000,0.882,NA,2,1.819,0,0.4,0.6,0,0.452,-0.202,1,0.965,0.8565
"Ireland",205,2001,0.882,NA,2,1.819,0,0.4,0.6,0,0.452,-0.202,1,0.965,0.8565
"Ireland",205,2002,0.883,1,2,1.819,0,0.4,0.6,0,0.452,-0.202,1,0.965,0.8565
"Ireland",205,2003,0.884,NA,2,1.819,0,0.4,0.6,0,0.452,-0.202,1,0.965,0.8565
"Ireland",205,2004,0.884,NA,2,1.819,0,0.4,0.6,0,0.452,-0.202,1,0.965,0.8565
"Ireland",205,2005,0.884,NA,2,1.819,0,0.6,0.4,0,0.452,-0.202,1,0.965,0.8565
"Ireland",205,2006,0.884,NA,2,1.819,0,0.6,0.4,0,0.452,-0.202,1,0.965,0.8565
"Ireland",205,2007,0.887,1,2,1.819,0,0.6,0.4,0,0.452,-0.202,1,0.965,0.8565
"Ireland",205,2008,0.889,NA,2,1.819,0,0.6,0.4,0,0.452,-0.202,1,0.965,0.8565
"Ireland",205,2009,0.889,NA,2,1.819,0,0.5,0.5,0,0.452,-0.202,1,0.966,0.8565
"Ireland",205,2010,0.889,NA,2,1.819,0,0.5,0.5,0,0.452,-0.202,1,0.966,0.8565
"Ireland",205,2011,0.888,1,2,1.819,0,0.5,0.5,0,0.452,-0.202,1,0.966,0.8565
"Ireland",205,2012,0.889,NA,2,1.819,0,0.5,0.5,0,0.452,-0.357,1,0.966,0.8565
"Ireland",205,2013,0.887,NA,2,1.819,0,0.625,0.375,0,0.452,-0.357,1,0.97,NA
"Ireland",205,2014,0.887,NA,2,1.819,0,0.625,0.375,0,0.452,-0.357,1,0.969,NA
"Ireland",205,2015,0.887,NA,2,1.819,0,0.625,0.375,0,0.452,-0.357,1,0.971,NA
"Ireland",205,2016,0.876,1,2,1.819,0,0.625,0.375,0,0.452,-0.357,1,0.971,NA
"Ireland",205,2017,0.876,NA,2,1.819,0,0.625,0.375,0,0.452,-0.357,1,0.974,NA
"Ireland",205,2018,0.876,NA,2,1.819,0,0.571,0.429,0,0.452,-0.357,1,0.968,NA
"Ireland",205,2019,0.876,NA,2,1.819,0,0.714,0.286,0,0.452,-0.357,1,0.976,NA
"Ireland",205,2020,0.874,1,2,1.819,0,0.714,0.286,0,0.452,-0.357,1,0.978,NA
"Ireland",205,2021,0.885,NA,2,1.819,0,0.4,0.4,0.2,0.421,-0.357,1,0.977,NA
"Israel",666,1990,0.769,NA,1,1.904,0,0.75,0.25,0,0.467,0.406,1,0.904,0.463375
"Israel",666,1991,0.771,NA,1,1.904,0,0.75,0.25,0,0.467,0.406,1,0.904,0.463375
"Israel",666,1992,0.767,1,1,1.904,0,0.75,0.25,0,0.467,0.406,1,0.904,0.463375
"Israel",666,1993,0.766,NA,1,1.904,0,0.75,0.25,0,0.467,0.406,1,0.911,0.463375
"Israel",666,1994,0.775,NA,1,1.904,0,0.75,0.25,0,0.467,0.406,1,0.911,0.463375
"Israel",666,1995,0.775,NA,1,1.904,0,0.75,0.25,0,0.467,0.406,1,0.911,0.463375
"Israel",666,1996,0.774,1,1,1.904,0,0.75,0.25,0,0.467,0.406,1,0.911,0.463375
"Israel",666,1997,0.774,NA,1,1.904,0,0.75,0.25,0,0.467,0.406,1,0.911,0.463375
"Israel",666,1998,0.774,NA,1,1.904,0,0.75,0.25,0,0.467,0.406,1,0.911,0.463375
"Israel",666,1999,0.773,1,1,1.904,0,0.75,0.25,0,0.467,0.406,1,0.911,0.463375
"Israel",666,2000,0.772,NA,1,1.904,0,0.6,0.4,0,0.467,0.406,1,0.919,0.463375
"Israel",666,2001,0.762,NA,1,1.904,0,0.6,0.4,0,0.467,0.406,1,0.919,0.463375
"Israel",666,2002,0.76,NA,1,1.904,0,0.6,0.4,0,0.467,0.406,1,0.919,0.463375
"Israel",666,2003,0.76,1,1,1.904,0,0.6,0.4,0,0.467,0.406,1,0.919,0.463375
"Israel",666,2004,0.761,NA,1,1.904,0,0.6,0.4,0,0.467,0.406,1,0.919,0.463375
"Israel",666,2005,0.761,NA,1,1.904,0,0.357,0.571,0.071,0.467,0.406,1,0.919,0.463375
"Israel",666,2006,0.761,1,1,1.904,0,0.357,0.571,0.071,0.467,0.406,1,0.919,0.463375
"Israel",666,2007,0.76,NA,1,1.904,0,0.357,0.571,0.071,0.467,0.406,1,0.919,0.463375
"Israel",666,2008,0.76,NA,1,1.904,0,0.357,0.571,0.071,0.467,0.406,1,0.919,0.463375
"Israel",666,2009,0.758,1,1,1.904,0,0.357,0.571,0.071,0.467,0.406,1,0.919,0.463375
"Israel",666,2010,0.751,NA,1,1.904,0,0.357,0.571,0.071,0.477,0.406,1,0.916,0.67025
"Israel",666,2011,0.751,NA,1,1.904,0,0.357,0.571,0.071,0.477,0.406,1,0.916,0.67025
"Israel",666,2012,0.752,NA,1,1.904,0,0.357,0.571,0.071,0.477,0.406,1,0.916,0.67025
"Israel",666,2013,0.736,1,1,1.904,0,0.25,0.667,0.083,0.477,0.406,1,0.91,NA
"Israel",666,2014,0.736,NA,1,1.904,0,0.25,0.667,0.083,0.477,0.406,1,0.91,NA
"Israel",666,2015,0.732,1,1,1.904,0,0.25,0.667,0.083,0.477,0.406,1,0.907,NA
"Israel",666,2016,0.731,NA,1,1.904,0,0.25,0.667,0.083,0.477,0.406,1,0.904,NA
"Israel",666,2017,0.72,NA,1,1.904,0,0.273,0.636,0.091,0.477,0.227,1,0.899,NA
"Israel",666,2018,0.703,NA,1,1.904,0,0.2,0.7,0.1,0.477,0.227,1,0.899,NA
"Israel",666,2019,0.704,1,1,1.904,0,0.25,0.75,0,0.477,0.227,1,0.895,NA
"Israel",666,2020,0.742,1,1,1.904,0,0.286,0.714,0,0.477,0.227,1,0.911,NA
"Israel",666,2021,0.739,1,1,1.904,0,0.333,0.667,0,0.496,0.227,1,0.919,NA
"Italy",325,1990,0.833,NA,2,1.198,0,0.667,0.333,0,0.974,0.679,1,0.95,0.24961112
"Italy",325,1991,0.836,NA,2,1.198,0,0.667,0.333,0,0.974,0.679,1,0.951,0.24961112
"Italy",325,1992,0.844,1,2,1.198,0,0.5,0.5,0,0.974,0.679,1,0.951,0.24961112
"Italy",325,1993,0.844,NA,2,1.198,0,0.333,0.667,0,0.989,0.679,1,0.953,0.7201667
"Italy",325,1994,0.838,2,2,1.198,0,0,1,0,0.989,0.128,1,0.953,0.7201667
"Italy",325,1995,0.838,NA,2,1.198,0,0.167,0.833,0,0.989,-0.108,1,0.953,0.7201667
"Italy",325,1996,0.846,2,2,1.198,0,0.167,0.833,0,0.989,-0.108,1,0.953,0.7201667
"Italy",325,1997,0.854,NA,2,1.198,0,0.167,0.833,0,0.989,-0.108,1,0.953,0.7201667
"Italy",325,1998,0.854,NA,2,1.198,0,0.167,0.833,0,0.989,-0.108,1,0.953,0.8565
"Italy",325,1999,0.854,NA,2,1.198,0,0.167,0.833,0,0.989,-0.108,1,0.953,0.8565
"Italy",325,2000,0.846,NA,2,1.198,0,0.167,0.833,0,0.989,-0.108,1,0.953,0.8565
"Italy",325,2001,0.839,2,2,1.198,0,0,1,0,0.989,-0.108,1,0.953,0.8565
"Italy",325,2002,0.844,NA,2,1.198,0,0,1,0,0.989,-0.108,1,0.953,0.8565
"Italy",325,2003,0.844,NA,2,1.198,0,0,1,0,0.989,-0.108,1,0.953,0.8565
"Italy",325,2004,0.844,NA,2,1.198,0,0,1,0,0.989,-0.108,1,0.953,0.8565
"Italy",325,2005,0.85,NA,2,1.198,0,0,1,0,0.989,-0.108,1,0.953,0.8565
"Italy",325,2006,0.856,1,2,1.198,0,0.083,0.917,0,0.989,-0.108,1,0.953,0.8565
"Italy",325,2007,0.864,NA,2,1.198,0,0.083,0.917,0,0.989,-0.108,1,0.953,0.8565
"Italy",325,2008,0.861,1,2,1.198,0,0.083,0.917,0,0.989,-0.108,1,0.95,0.8565
"Italy",325,2009,0.86,NA,2,1.198,0,0,1,0,0.989,-0.108,1,0.953,0.8565
"Italy",325,2010,0.855,NA,2,1.198,0,0,1,0,0.989,-0.108,1,0.953,0.8565
"Italy",325,2011,0.861,NA,2,1.198,0,0,1,0,0.989,0.094,1,0.953,0.8565
"Italy",325,2012,0.871,NA,2,1.198,0,0,1,0,0.989,0.094,1,0.953,0.8565
"Italy",325,2013,0.867,1,2,1.198,0,0,1,0,0.995,0.094,1,0.953,NA
"Italy",325,2014,0.867,NA,2,1.198,0,0,1,0,0.995,0.094,1,0.953,NA
"Italy",325,2015,0.867,NA,2,1.198,0,0,1,0,0.995,0.094,1,0.953,NA
"Italy",325,2016,0.875,NA,2,1.198,0,0,1,0,0.995,0.094,1,0.953,NA
"Italy",325,2017,0.872,NA,2,1.198,0,0,1,0,0.99,0.094,1,0.955,NA
"Italy",325,2018,0.871,2,2,1.198,0,0,1,0,0.996,0.485,1,0.953,NA
"Italy",325,2019,0.859,NA,2,1.198,0,0,1,0,0.996,0.485,1,0.956,NA
"Italy",325,2020,0.855,NA,2,1.198,0,0.143,0.857,0,0.982,0.436,1,0.943,NA
"Italy",325,2021,0.851,NA,2,1.198,0,0.2,0.8,0,0.982,0.436,1,0.934,NA
"Jamaica",51,1990,0.581,NA,2,0.948,0,0.5,0.5,0,0.491,-0.876,0.5,0.834,0.3830139
"Jamaica",51,1991,0.581,NA,2,0.948,0,0.5,0.5,0,0.491,-0.876,0.5,0.834,0.3830139
"Jamaica",51,1992,0.581,NA,2,0.948,0,0.5,0.5,0,0.491,-0.876,0.5,0.834,0.3830139
"Jamaica",51,1993,0.618,0,2,0.948,0,0.5,0.5,0,0.491,-0.876,0.5,0.834,0.3830139
"Jamaica",51,1994,0.632,NA,2,0.948,0,0.5,0.5,0,0.491,-0.876,0.5,0.834,0.3830139
"Jamaica",51,1995,0.64,NA,2,0.948,0,0.5,0.5,0,0.491,-0.876,0.5,0.834,0.3830139
"Jamaica",51,1996,0.641,NA,2,0.948,0,0.5,0.5,0,0.491,-0.876,0.5,0.834,0.3830139
"Jamaica",51,1997,0.642,0,2,0.948,0,0.5,0.5,0,0.491,-0.876,0.5,0.834,0.3830139
"Jamaica",51,1998,0.682,NA,2,0.948,0,0.5,0.5,0,0.491,-0.876,0.5,0.834,0.3830139
"Jamaica",51,1999,0.682,NA,2,0.948,0,0.333,0.667,0,0.491,-0.876,0.5,0.834,0.3830139
"Jamaica",51,2000,0.685,NA,2,0.948,0,0.333,0.667,0,0.491,-0.876,0.75,0.849,0.3830139
"Jamaica",51,2001,0.685,NA,2,0.948,0,0.333,0.667,0,0.491,-0.876,0.75,0.849,0.3830139
"Jamaica",51,2002,0.699,0,2,0.948,0,0.333,0.667,0,0.491,-0.876,0.75,0.849,0.3830139
"Jamaica",51,2003,0.75,NA,2,0.948,0,0.333,0.667,0,0.491,-0.876,0.75,0.849,0.3830139
"Jamaica",51,2004,0.75,NA,2,0.948,0,0.333,0.667,0,0.491,-0.876,0.75,0.849,0.3830139
"Jamaica",51,2005,0.762,NA,2,0.948,0,0.273,0.727,0,0.491,-0.876,1,0.849,0.3830139
"Jamaica",51,2006,0.767,NA,2,0.948,0,0.273,0.727,0,0.491,-0.876,1,0.849,0.3830139
"Jamaica",51,2007,0.773,0,2,0.948,0,0.273,0.727,0,0.491,-0.876,1,0.849,0.3830139
"Jamaica",51,2008,0.784,NA,2,0.948,0,0.273,0.727,0,0.491,-0.876,1,0.849,0.3830139
"Jamaica",51,2009,0.784,NA,2,0.948,0,0.273,0.727,0,0.491,-0.876,1,0.849,0.3830139
"Jamaica",51,2010,0.784,NA,2,0.948,0,0.273,0.727,0,0.491,-0.876,1,0.851,0.3830139
"Jamaica",51,2011,0.784,0,2,0.948,0,0.273,0.727,0,0.491,-0.876,1,0.852,0.3830139
"Jamaica",51,2012,0.792,NA,2,0.948,0,0.273,0.727,0,0.491,-0.876,1,0.852,0.3830139
"Jamaica",51,2013,0.812,NA,2,0.735,0,0.125,0.75,0.125,0.491,-0.876,1,0.873,NA
"Jamaica",51,2014,0.812,NA,2,0.735,0,0.125,0.75,0.125,0.491,-0.876,1,0.873,NA
"Jamaica",51,2015,0.812,NA,2,0.735,0,0.125,0.75,0.125,0.491,-0.876,1,0.873,NA
"Jamaica",51,2016,0.815,0,2,0.735,0,0.125,0.75,0.125,0.491,-0.876,1,0.873,NA
"Jamaica",51,2017,0.818,NA,2,0.735,0,0.125,0.75,0.125,0.491,-0.876,1,0.87,NA
"Jamaica",51,2018,0.818,NA,2,0.735,0,0.167,0.667,0.167,0.491,-0.876,1,0.869,NA
"Jamaica",51,2019,0.813,NA,2,0.735,0,0.2,0.6,0.2,0.491,-0.876,1,0.862,NA
"Jamaica",51,2020,0.817,0,2,1.307,0,0.4,0.4,0.2,0.491,-0.876,1,0.86,NA
"Jamaica",51,2021,0.806,NA,2,1.307,0,0.333,0.333,0.333,0.491,-0.876,1,0.848,NA
"Japan",740,1990,0.841,3,2,1.54,0,0.167,0.667,0.167,0.994,-0.407,1,0.973,0.17530146
"Japan",740,1991,0.842,NA,2,1.54,0,0.167,0.667,0.167,0.994,-0.407,1,0.973,0.17530146
"Japan",740,1992,0.842,NA,2,1.54,0,0.167,0.667,0.167,0.994,-0.556,1,0.973,0.17530146
"Japan",740,1993,0.841,3,2,1.54,0,0.167,0.667,0.167,0.994,1.143,1,0.973,0.17530146
"Japan",740,1994,0.839,NA,2,1.54,0,0.167,0.667,0.167,0.994,-0.129,1,0.973,0.17530146
"Japan",740,1995,0.839,NA,2,1.54,0,0.167,0.667,0.167,0.994,-0.128,1,0.973,0.17530146
"Japan",740,1996,0.839,2,2,1.54,0,0.167,0.667,0.167,0.994,-0.128,1,0.973,0.17530146
"Japan",740,1997,0.843,NA,2,1.54,0,0.167,0.667,0.167,0.994,-0.128,1,0.973,0.43603677
"Japan",740,1998,0.843,NA,2,1.54,0,0.167,0.667,0.167,0.994,1.297,1,0.973,0.43603677
"Japan",740,1999,0.843,NA,2,1.54,0,0.167,0.667,0.167,0.994,0.023,1,0.973,0.43603677
"Japan",740,2000,0.842,2,2,1.54,0,0.167,0.667,0.167,0.994,0.02,1,0.973,0.43603677
"Japan",740,2001,0.841,NA,2,1.54,0,0.167,0.667,0.167,0.994,0.02,1,0.973,0.43603677
"Japan",740,2002,0.841,NA,2,1.54,0,0.167,0.667,0.167,0.994,0.02,1,0.973,0.43603677
"Japan",740,2003,0.841,2,2,1.54,0,0.167,0.667,0.167,0.994,0.02,1,0.973,0.43603677
"Japan",740,2004,0.844,NA,2,1.54,0,0.167,0.667,0.167,0.994,0.02,1,0.973,0.43603677
"Japan",740,2005,0.844,2,2,1.54,0,0.357,0.571,0.071,0.994,0.02,1,0.973,0.43603677
"Japan",740,2006,0.845,NA,2,1.54,0,0.357,0.571,0.071,0.994,0.02,1,0.973,0.43603677
"Japan",740,2007,0.845,NA,2,1.54,0,0.357,0.571,0.071,0.994,0.604,1,0.973,0.43603677
"Japan",740,2008,0.846,NA,2,1.54,0,0.357,0.571,0.071,0.994,0.513,1,0.973,0.43603677
"Japan",740,2009,0.849,2,2,1.54,0,0.357,0.571,0.071,0.994,0.195,1,0.973,0.43603677
"Japan",740,2010,0.854,NA,2,1.54,0,0.357,0.571,0.071,0.994,0.589,1,0.973,0.43603677
"Japan",740,2011,0.854,NA,2,1.54,0,0.357,0.571,0.071,0.994,0.589,1,0.973,0.43603677
"Japan",740,2012,0.852,2,2,1.54,0,0.357,0.571,0.071,0.994,0.137,1,0.973,0.43603677
"Japan",740,2013,0.825,NA,2,1.54,0,0.417,0.5,0.083,0.994,-0.1,1,0.97,NA
"Japan",740,2014,0.825,2,2,1.54,0,0.417,0.5,0.083,0.994,-0.1,1,0.97,NA
"Japan",740,2015,0.825,NA,2,1.54,0,0.455,0.455,0.091,0.994,-0.1,1,0.969,NA
"Japan",740,2016,0.825,NA,2,1.54,0,0.455,0.455,0.091,0.994,-0.1,1,0.969,NA
"Japan",740,2017,0.823,2,2,1.54,0,0.444,0.444,0.111,0.994,-0.1,1,0.969,NA
"Japan",740,2018,0.838,NA,2,1.54,0,0.444,0.444,0.111,0.994,-0.1,1,0.969,NA
"Japan",740,2019,0.833,NA,2,1.54,0,0.5,0.333,0.167,0.994,-0.1,1,0.969,NA
"Japan",740,2020,0.832,NA,2,1.54,0,0.5,0.5,0,0.994,-0.059,1,0.961,NA
"Japan",740,2021,0.835,2,2,1.54,0,0.5,0.5,0,0.994,-0.059,1,0.961,NA
"Latvia",367,1990,0.555,1,1,-1.022,0.2,0.4,0.4,0,0.491,0.75,0.75,0.761,NA
"Latvia",367,1991,0.603,NA,1,-1.022,0,0.2,0.8,0,0.491,0.75,0.75,0.875,NA
"Latvia",367,1992,0.687,NA,1,-1.022,0,0.2,0.8,0,0.491,0.174,0.75,0.889,0.47983333
"Latvia",367,1993,0.75,1,1,-1.022,0,0.2,0.8,0,0.491,0.174,0.75,0.913,0.47983333
"Latvia",367,1994,0.799,NA,1,-1.022,0,0.2,0.8,0,0.491,0.174,0.75,0.942,0.47983333
"Latvia",367,1995,0.798,1,1,-1.022,0,0.2,0.8,0,0.491,0.174,0.75,0.942,0.47983333
"Latvia",367,1996,0.797,NA,1,1.7,0,0.2,0.8,0,0.491,0.174,0.75,0.942,0.47983333
"Latvia",367,1997,0.813,NA,1,1.7,0,0.2,0.8,0,0.491,0.174,0.75,0.942,0.47983333
"Latvia",367,1998,0.812,1,1,1.7,0,0.2,0.8,0,0.491,0.174,0.75,0.942,0.47983333
"Latvia",367,1999,0.814,NA,1,1.7,0,0.2,0.8,0,0.491,0.174,0.75,0.942,0.47983333
"Latvia",367,2000,0.814,NA,1,1.7,0,0,1,0,0.491,0.174,0.75,0.944,0.47983333
"Latvia",367,2001,0.814,NA,1,1.7,0,0,1,0,0.491,0.174,0.75,0.944,0.47983333
"Latvia",367,2002,0.814,1,1,1.7,0,0,1,0,0.491,0.174,1,0.944,0.8865
"Latvia",367,2003,0.82,NA,1,1.7,0,0,1,0,0.491,0.174,1,0.944,0.8865
"Latvia",367,2004,0.82,NA,1,1.7,0,0,0.8,0.2,0.491,0.174,1,0.946,0.8865
"Latvia",367,2005,0.82,NA,1,1.7,0,0.444,0.556,0,0.491,0.174,0.75,0.946,0.8865
"Latvia",367,2006,0.812,1,1,1.7,0,0.444,0.556,0,0.491,0.174,0.75,0.947,0.8865
"Latvia",367,2007,0.781,NA,1,1.7,0,0.444,0.444,0.111,0.491,0.174,0.75,0.951,0.8865
"Latvia",367,2008,0.78,NA,1,1.7,0,0.444,0.444,0.111,0.491,0.174,0.75,0.952,0.8865
"Latvia",367,2009,0.781,NA,1,1.7,0,0.333,0.556,0.111,0.491,0.174,1,0.953,0.8865
"Latvia",367,2010,0.787,1,1,1.7,0,0.333,0.556,0.111,0.491,0.174,1,0.96,0.8865
"Latvia",367,2011,0.814,1,1,1.7,0,0.333,0.556,0.111,0.491,0.174,1,0.963,0.8865
"Latvia",367,2012,0.817,NA,1,1.7,0,0.333,0.556,0.111,0.491,0.174,1,0.966,0.8865
"Latvia",367,2013,0.83,NA,1,1.7,0,0.375,0.625,0,0.491,0.174,1,0.959,NA
"Latvia",367,2014,0.835,1,1,1.7,0,0.25,0.75,0,0.491,0.174,1,0.961,NA
"Latvia",367,2015,0.839,NA,1,1.7,0,0.25,0.75,0,0.491,0.174,1,0.962,NA
"Latvia",367,2016,0.831,NA,1,1.7,0,0.143,0.857,0,0.491,0.174,1,0.936,NA
"Latvia",367,2017,0.824,NA,1,1.7,0,0.167,0.667,0.167,0.491,0.174,1,0.951,NA
"Latvia",367,2018,0.83,1,1,1.7,0,0.167,0.833,0,0.456,-0.107,1,0.951,NA
"Latvia",367,2019,0.831,NA,1,1.7,0,0.167,0.833,0,0.456,-0.107,1,0.951,NA
"Latvia",367,2020,0.822,NA,1,1.7,0,0.167,0.833,0,0.479,-0.414,1,0.955,NA
"Latvia",367,2021,0.826,NA,1,1.7,0,0.167,0.833,0,0.489,-0.414,0.75,0.971,NA
"Lithuania",368,1990,0.81,0,1,-1.675,0,0.2,0.8,0,0.469,1.319,1,0.919,NA
"Lithuania",368,1991,0.795,NA,1,-1.675,0,0.2,0.8,0,0.469,1.564,1,0.913,NA
"Lithuania",368,1992,0.79,2,1,-1.675,0,0.237,0.763,0,0.469,-1.61,1,0.913,0.202375
"Lithuania",368,1993,0.823,NA,1,-1.002,0,0.4,0.6,0,0.469,-0.263,1,0.93,0.202375
"Lithuania",368,1994,0.837,NA,1,0.601,0,0.4,0.6,0,0.482,-0.263,1,0.93,0.305125
"Lithuania",368,1995,0.837,NA,1,0.601,0,0.4,0.6,0,0.482,-0.263,1,0.93,0.305125
"Lithuania",368,1996,0.835,2,1,0.601,0,0.4,0.6,0,0.482,-1.399,1,0.933,0.305125
"Lithuania",368,1997,0.838,NA,1,0.601,0,0.4,0.6,0,0.482,0.323,1,0.938,0.305125
"Lithuania",368,1998,0.832,NA,1,0.601,0,0.4,0.6,0,0.482,0.323,1,0.938,0.305125
"Lithuania",368,1999,0.832,NA,1,0.601,0,0.4,0.6,0,0.482,0.323,1,0.938,0.305125
"Lithuania",368,2000,0.829,2,1,0.601,0,0.4,0.6,0,0.482,-0.141,1,0.941,0.305125
"Lithuania",368,2001,0.828,NA,1,0.601,0,0.4,0.6,0,0.482,0.796,1,0.957,0.844
"Lithuania",368,2002,0.828,NA,1,0.601,0,0.4,0.6,0,0.482,0.485,1,0.957,0.844
"Lithuania",368,2003,0.827,NA,1,0.601,0,0.2,0.8,0,0.482,0.485,1,0.957,0.844
"Lithuania",368,2004,0.828,2,1,0.601,0,0.2,0.8,0,0.482,0.485,1,0.955,0.844
"Lithuania",368,2005,0.829,NA,1,0.601,0,0.1,0.9,0,0.482,0.485,1,0.955,0.844
"Lithuania",368,2006,0.829,NA,1,0.601,0,0.1,0.9,0,0.482,0.485,1,0.959,0.844
"Lithuania",368,2007,0.829,NA,1,0.601,0,0.1,0.9,0,0.482,0.485,1,0.965,0.844
"Lithuania",368,2008,0.833,2,1,0.601,0,0.1,0.9,0,0.482,0.485,1,0.968,0.844
"Lithuania",368,2009,0.851,NA,1,0.601,0,0.1,0.9,0,0.482,0.485,1,0.968,0.844
